#ReleaseY	RecaptureY	Yearclass	Nscan	R	r	Type
2012	2019	1990	0	1	0	1
2012	2020	2011	110470.858	260.08	1	1
2012	2020	2010	99081.83964	1098.628597	0.130434783	1
2012	2020	2009	39505.30058	1465.370603	0.716833891	1
2012	2020	2008	29244.73573	4335.89602	1.557112296	1
2012	2020	2007	19391.47668	4422.141992	0.897948115	1
2012	2020	2006	9212.587104	5248.373797	0.811503812	1
2012	2020	2005	5012.934232	4906.987821	0.439181657	1
2012	2020	2004	1529.16938	3327.159411	0.313236313	1
2012	2020	2003	347.1000812	2565.20256	0.108108108	1
2012	2020	2002	0	1503.700486	0	1
2012	2020	2001	0	1538.173937	0.025641026	1
2012	2020	2000	0	707.923583	0	1
2012	2020	1999	0	291.1540865	0	1
2012	2020	1998	0	116.0581015	0	1
2012	2020	1997	0	232.9603169	0	1
2012	2020	1996	0	79.78773109	0	1
2012	2020	1995	0	22.60566449	0	1
2012	2020	1994	0	9.795294118	0	1
2012	2020	1993	0	2	0	1
2012	2020	1990	0	1	0	1
2013	2014	2012	5984.998563	8	0	1
2013	2014	2011	111892.4605	1017.85	1.162962963	1
2013	2014	2010	136393.4064	474.5376482	0.900064332	1
2013	2014	2009	58245.04175	537.8705174	1.434963961	1
2013	2014	2008	80912.42031	1658.291871	6.423295522	1
2013	2014	2007	74739.15148	2836.432351	12.69665182	1
2013	2014	2006	64788.20117	2698.324162	11.64658845	1
2013	2014	2005	27222.64535	5696.217976	22.67311819	1
2013	2014	2004	9033.265773	3291.499382	11.5455877	1
2013	2014	2003	4728.174693	2041.84322	6.989460518	1
2013	2014	2002	1816.496218	984.4122395	3.417649189	1
2013	2014	2001	470.0787411	1151.264695	3.510332115	1
2013	2014	2000	198.8705649	210.7210526	1.115789474	1
2013	2014	1999	0	79.67820513	0.171794872	1
2013	2014	1998	0	73.13360324	0.234817814	1
2013	2014	1996	0	31.92307692	0.076923077	1
2013	2015	2012	20660.55436	8	0	1
2013	2015	2011	126712.3727	1017.85	2.925925926	1
